name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,brand,model,is_luxury,car_age,is_old,km_per_year,is_high_km,price_per_km,price_per_year
Tata Nano CX SE,2013.0,75000.0,25000.0,Petrol,Individual,Manual,Third Owner,Tata,Nano CX SE,0,12.0,1,2083.3333333333335,0,3.0,6250.0
Tata Manza Aura Quadrajet,2009.0,185000.0,60000.0,Diesel,Individual,Manual,Third Owner,Tata,Manza Aura Quadrajet,0,16.0,1,3750.0,0,3.0833333333333335,11562.5
Maruti Swift Dzire VDI,2010.0,350000.0,110000.0,Diesel,Individual,Manual,Second Owner,Maruti,Swift Dzire VDI,0,15.0,1,7333.333333333333,1,3.1818181818181817,23333.333333333332
Chevrolet Optra 1.6 LS,2005.0,60000.0,60000.0,Petrol,Individual,Manual,Second Owner,Chevrolet,Optra 1.6 LS,0,20.0,1,3000.0,0,1.0,3000.0
Maruti Swift Dzire VDI,2018.0,695000.0,70000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,7.0,0,10000.0,1,9.928571428571429,99285.71428571429
Mahindra Alturas G4 4X2 AT BSIV,2019.0,2700000.0,5000.0,Diesel,Individual,Automatic,First Owner,Mahindra,Alturas G4 4X2 AT BSIV,0,6.0,0,833.3333333333334,0,540.0,450000.0
Maruti Zen Estilo LX BSIII,2007.0,135000.0,74183.0,Petrol,Individual,Manual,First Owner,Maruti,Zen Estilo LX BSIII,0,18.0,1,4121.277777777777,1,1.8198239488831673,7500.0
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,640000.0,70000.0,Diesel,Individual,Manual,Second Owner,Mahindra,Bolero Power Plus Plus AC BSIV PS,0,10.0,0,7000.0,1,9.142857142857142,64000.0
Tata Indica LXI,2004.0,80000.0,46000.0,Petrol,Individual,Manual,Second Owner,Tata,Indica LXI,0,21.0,1,2190.4761904761904,0,1.7391304347826086,3809.5238095238096
Maruti Ritz VDi,2012.0,110000.0,80000.0,Diesel,Individual,Manual,Second Owner,Maruti,Ritz VDi,0,13.0,1,6153.846153846154,1,1.375,8461.538461538461
Tata Sumo Gold EX,2013.0,250000.0,90000.0,Diesel,Individual,Manual,Second Owner,Tata,Sumo Gold EX,0,12.0,1,7500.0,1,2.7777777777777777,20833.333333333332
Toyota Innova Crysta 2.4 VX MT BSIV,2017.0,1300000.0,70000.0,Diesel,Individual,Manual,First Owner,Toyota,Innova Crysta 2.4 VX MT BSIV,0,8.0,0,8750.0,1,18.571428571428573,162500.0
Mahindra Quanto C6,2014.0,250000.0,1.0,Diesel,Individual,Manual,Second Owner,Mahindra,Quanto C6,0,11.0,1,0.09090909090909091,0,250000.0,22727.272727272728
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009.0,450000.0,192000.0,Diesel,Individual,Manual,First Owner,Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,0,16.0,1,12000.0,1,2.34375,28125.0
Maruti Wagon R LX Minor,2013.0,240000.0,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,Wagon R LX Minor,0,12.0,1,5833.333333333333,1,3.4285714285714284,20000.0
Mahindra Bolero DI DX 7 Seater,2007.0,225000.0,120000.0,Diesel,Individual,Manual,Second Owner,Mahindra,Bolero DI DX 7 Seater,0,18.0,1,6666.666666666667,1,1.875,12500.0
Maruti Wagon R VXI Optional,2015.0,275000.0,60000.0,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R VXI Optional,0,10.0,0,6000.0,0,4.583333333333333,27500.0
Tata Sumo Victa CX 7/9 Str BSII,2012.0,320000.0,120000.0,Diesel,Individual,Manual,Second Owner,Tata,Sumo Victa CX 7/9 Str BSII,0,13.0,1,9230.76923076923,1,2.6666666666666665,24615.384615384617
Maruti Alto LX BSIII,2008.0,75000.0,120000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto LX BSIII,0,17.0,1,7058.823529411765,1,0.625,4411.764705882353
Maruti Swift Dzire VDI,2007.0,85000.0,50000.0,Petrol,Individual,Manual,Second Owner,Maruti,Swift Dzire VDI,0,18.0,1,2777.777777777778,0,1.7,4722.222222222223
Tata Indica Vista Aqua TDI BSIII,2009.0,90000.0,120000.0,Diesel,Individual,Manual,First Owner,Tata,Indica Vista Aqua TDI BSIII,0,16.0,1,7500.0,1,0.75,5625.0
Maruti Wagon R LXI Minor,2007.0,85000.0,80000.0,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R LXI Minor,0,18.0,1,4444.444444444444,1,1.0625,4722.222222222223
Mahindra Scorpio M2DI,2008.0,350000.0,80000.0,Diesel,Individual,Manual,Second Owner,Mahindra,Scorpio M2DI,0,17.0,1,4705.882352941177,1,4.375,20588.235294117647
Skoda Superb Elegance 2.0 TDI CR AT,2009.0,355000.0,100000.0,Diesel,Individual,Automatic,Second Owner,Skoda,Superb Elegance 2.0 TDI CR AT,0,16.0,1,6250.0,1,3.55,22187.5
Maruti Swift VXI,2020.0,619000.0,1500.0,Petrol,Individual,Manual,First Owner,Maruti,Swift VXI,0,5.0,0,300.0,0,412.6666666666667,123800.0
Jeep Compass 2.0 Longitude Option BSIV,2018.0,1700000.0,60000.0,Diesel,Individual,Manual,First Owner,Jeep,Compass 2.0 Longitude Option BSIV,0,7.0,0,8571.42857142857,0,28.333333333333332,242857.14285714287
Ford Fiesta 1.6 ZXi Leather,2006.0,95000.0,83411.0,Petrol,Individual,Manual,First Owner,Ford,Fiesta 1.6 ZXi Leather,0,19.0,1,4390.0526315789475,1,1.1389385093093236,5000.0
Ford Fiesta 1.6 ZXi Leather,2006.0,81000.0,60000.0,Petrol,Individual,Manual,First Owner,Ford,Fiesta 1.6 ZXi Leather,0,19.0,1,3157.8947368421054,0,1.35,4263.1578947368425
Skoda Superb Elegance 2.0 TDI CR AT,2015.0,1000000.0,80000.0,Diesel,Individual,Automatic,Second Owner,Skoda,Superb Elegance 2.0 TDI CR AT,0,10.0,0,8000.0,1,12.5,100000.0
Maruti Ertiga VDI,2019.0,925000.0,50000.0,Diesel,Individual,Manual,First Owner,Maruti,Ertiga VDI,0,6.0,0,8333.333333333334,0,18.5,154166.66666666666
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,450000.0,40000.0,Diesel,Individual,Manual,First Owner,Mahindra,Bolero Power Plus Plus AC BSIV PS,0,10.0,0,4000.0,0,11.25,45000.0
Mahindra Scorpio EX,2014.0,600000.0,13270.0,Diesel,Individual,Manual,First Owner,Mahindra,Scorpio EX,0,11.0,1,1206.3636363636363,0,45.214770158251696,54545.454545454544
Hyundai Santro Xing XL AT eRLX Euro III,2006.0,85000.0,100000.0,Petrol,Individual,Manual,Third Owner,Hyundai,Santro Xing XL AT eRLX Euro III,0,19.0,1,5263.1578947368425,1,0.85,4473.684210526316
Maruti Swift VDI,2013.0,400000.0,90000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift VDI,0,12.0,1,7500.0,1,4.444444444444445,33333.333333333336
Ford Fiesta 1.4 Duratec ZXI,2008.0,120000.0,100000.0,Petrol,Individual,Manual,Third Owner,Ford,Fiesta 1.4 Duratec ZXI,0,17.0,1,5882.35294117647,1,1.2,7058.823529411765
Maruti Swift Dzire VDI,2018.0,275000.0,35000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,7.0,0,5000.0,0,7.857142857142857,39285.71428571428
Hyundai i20 Asta Option 1.4 CRDi,2016.0,580000.0,57000.0,Diesel,Individual,Manual,First Owner,Hyundai,i20 Asta Option 1.4 CRDi,0,9.0,0,6333.333333333333,0,10.175438596491228,64444.444444444445
Maruti Wagon R VXI BS IV with ABS,2015.0,229999.0,100000.0,Petrol,Individual,Manual,Third Owner,Maruti,Wagon R VXI BS IV with ABS,0,10.0,0,10000.0,1,2.29999,22999.9
Maruti Swift Dzire VDI,2017.0,600000.0,60000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,8.0,0,7500.0,0,10.0,75000.0
Maruti A-Star Vxi,2009.0,120000.0,76000.0,Petrol,Individual,Manual,Second Owner,Maruti,A-Star Vxi,0,16.0,1,4750.0,1,1.5789473684210527,7500.0
Ford Figo Diesel Titanium,2010.0,200000.0,100000.0,Diesel,Individual,Manual,Second Owner,Ford,Figo Diesel Titanium,0,15.0,1,6666.666666666667,1,2.0,13333.333333333334
Hyundai Verna 1.6 SX CRDi (O),2012.0,450000.0,110000.0,Diesel,Individual,Manual,Second Owner,Hyundai,Verna 1.6 SX CRDi (O),0,13.0,1,8461.538461538461,1,4.090909090909091,34615.38461538462
Hyundai Verna 1.6 SX CRDi (O),2012.0,550000.0,80000.0,Diesel,Individual,Manual,Second Owner,Hyundai,Verna 1.6 SX CRDi (O),0,13.0,1,6153.846153846154,1,6.875,42307.692307692305
Maruti Swift Dzire VDI,2012.0,220000.0,80000.0,Petrol,Individual,Manual,Second Owner,Maruti,Swift Dzire VDI,0,13.0,1,6153.846153846154,1,2.75,16923.076923076922
Renault KWID Climber 1.0 AMT,2017.0,300000.0,20000.0,Petrol,Individual,Automatic,First Owner,Renault,KWID Climber 1.0 AMT,0,8.0,0,2500.0,0,15.0,37500.0
Mahindra Bolero Power Plus SLE,2018.0,630000.0,40000.0,Diesel,Individual,Manual,First Owner,Mahindra,Bolero Power Plus SLE,0,7.0,0,5714.285714285715,0,15.75,90000.0
Maruti Swift Dzire VDI,2017.0,610000.0,40000.0,Diesel,Individual,Manual,Second Owner,Maruti,Swift Dzire VDI,0,8.0,0,5000.0,0,15.25,76250.0
Hyundai Xcent 1.2 VTVT S,2019.0,660000.0,7000.0,Petrol,Individual,Manual,Second Owner,Hyundai,Xcent 1.2 VTVT S,0,6.0,0,1166.6666666666667,0,94.28571428571429,110000.0
Maruti Wagon R LXI LPG BSIV,2012.0,220000.0,80000.0,LPG,Individual,Manual,Second Owner,Maruti,Wagon R LXI LPG BSIV,0,13.0,1,6153.846153846154,1,2.75,16923.076923076922
Nissan Micra Diesel XV Premium,2011.0,138000.0,90000.0,Diesel,Individual,Manual,Second Owner,Nissan,Micra Diesel XV Premium,0,14.0,1,6428.571428571428,1,1.5333333333333334,9857.142857142857
Nissan Micra Diesel XV Premium,2013.0,210000.0,13770.0,Diesel,Individual,Manual,First Owner,Nissan,Micra Diesel XV Premium,0,12.0,1,1147.5,0,15.250544662309368,17500.0
Maruti Zen LXi - BS III,2005.0,125000.0,34000.0,Petrol,Dealer,Manual,First Owner,Maruti,Zen LXi - BS III,0,20.0,1,1700.0,0,3.676470588235294,6250.0
Maruti Alto LXi BSIII,2008.0,125000.0,60000.0,Petrol,Dealer,Manual,First Owner,Maruti,Alto LXi BSIII,0,17.0,1,3529.4117647058824,0,2.0833333333333335,7352.941176470588
Honda City i DTEC SV,2014.0,725000.0,110000.0,Diesel,Individual,Manual,First Owner,Honda,City i DTEC SV,0,11.0,1,10000.0,1,6.590909090909091,65909.09090909091
Maruti Alto K10 2010-2014 VXI,2011.0,170000.0,90000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto K10 2010-2014 VXI,0,14.0,1,6428.571428571428,1,1.8888888888888888,12142.857142857143
Toyota Innova 2.5 VX (Diesel) 7 Seater,2015.0,1200000.0,70000.0,Diesel,Individual,Manual,Third Owner,Toyota,Innova 2.5 VX (Diesel) 7 Seater,0,10.0,0,7000.0,1,17.142857142857142,120000.0
Maruti Wagon R VXI BSIII,2003.0,70000.0,90000.0,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R VXI BSIII,0,22.0,1,4090.909090909091,1,0.7777777777777778,3181.818181818182
Maruti Alto LXi,2007.0,100000.0,70000.0,Diesel,Individual,Manual,Second Owner,Maruti,Alto LXi,0,18.0,1,3888.8888888888887,1,1.4285714285714286,5555.555555555556
Honda Civic 1.8 (E) MT,2006.0,300000.0,80000.0,Petrol,Individual,Manual,Second Owner,Honda,Civic 1.8 (E) MT,0,19.0,1,4210.526315789473,1,3.75,15789.473684210527
Maruti Swift VDI,2013.0,450000.0,100000.0,Diesel,Individual,Manual,Second Owner,Maruti,Swift VDI,0,12.0,1,8333.333333333334,1,4.5,37500.0
Maruti Zen Estilo 1.1 LXI BSIII,2007.0,100000.0,143000.0,Petrol,Individual,Manual,Third Owner,Maruti,Zen Estilo 1.1 LXI BSIII,0,18.0,1,7944.444444444444,1,0.6993006993006993,5555.555555555556
Honda City 1.5 V MT,2010.0,350000.0,115000.0,Petrol,Individual,Manual,Second Owner,Honda,City 1.5 V MT,0,15.0,1,7666.666666666667,1,3.0434782608695654,23333.333333333332
Tata Manza ELAN Quadrajet BS IV,2011.0,165000.0,60000.0,Diesel,Individual,Manual,Second Owner,Tata,Manza ELAN Quadrajet BS IV,0,14.0,1,4285.714285714285,0,2.75,11785.714285714286
Maruti Swift Dzire ZDI,2019.0,475000.0,120000.0,Diesel,Individual,Manual,Second Owner,Maruti,Swift Dzire ZDI,0,6.0,0,20000.0,1,3.9583333333333335,79166.66666666667
Mahindra Xylo E4 ABS BS IV,2013.0,350000.0,42000.0,Diesel,Individual,Manual,First Owner,Mahindra,Xylo E4 ABS BS IV,0,12.0,1,3500.0,0,8.333333333333334,29166.666666666668
Renault KWID RXL,2016.0,229999.0,38000.0,Petrol,Individual,Manual,First Owner,Renault,KWID RXL,0,9.0,0,4222.222222222223,0,6.052605263157894,25555.444444444445
Honda WR-V i-DTEC VX,2018.0,800000.0,35000.0,Diesel,Individual,Manual,First Owner,Honda,WR-V i-DTEC VX,0,7.0,0,5000.0,0,22.857142857142858,114285.71428571429
Maruti Swift Dzire ZDI,2014.0,475000.0,120000.0,Diesel,Individual,Manual,Second Owner,Maruti,Swift Dzire ZDI,0,11.0,1,10909.09090909091,1,3.9583333333333335,43181.818181818184
Nissan Terrano XL 110 PS,2014.0,425000.0,136906.0,Diesel,Individual,Manual,First Owner,Nissan,Terrano XL 110 PS,0,11.0,1,12446.0,1,3.104319752238762,38636.36363636364
Maruti Ciaz VDi Plus,2015.0,660000.0,60000.0,Diesel,Individual,Manual,Second Owner,Maruti,Ciaz VDi Plus,0,10.0,0,6000.0,0,11.0,66000.0
Honda Amaze S CVT Petrol,2019.0,610000.0,10000.0,Petrol,Individual,Automatic,First Owner,Honda,Amaze S CVT Petrol,0,6.0,0,1666.6666666666667,0,61.0,101666.66666666667
Honda Brio S MT,2013.0,240000.0,60000.0,Petrol,Individual,Manual,Third Owner,Honda,Brio S MT,0,12.0,1,5000.0,0,4.0,20000.0
Maruti Esteem Lxi,2005.0,70000.0,60000.0,Petrol,Individual,Manual,Second Owner,Maruti,Esteem Lxi,0,20.0,1,3000.0,0,1.1666666666666667,3500.0
Tata Indica Vista Aura 1.2 Safire,2010.0,100000.0,60000.0,Petrol,Individual,Manual,Second Owner,Tata,Indica Vista Aura 1.2 Safire,0,15.0,1,4000.0,0,1.6666666666666667,6666.666666666667
Mahindra Bolero SLE,2010.0,350000.0,90000.0,Diesel,Individual,Manual,Second Owner,Mahindra,Bolero SLE,0,15.0,1,6000.0,1,3.888888888888889,23333.333333333332
Hyundai EON Era Plus,2013.0,200000.0,120000.0,Diesel,Individual,Manual,First Owner,Hyundai,EON Era Plus,0,12.0,1,10000.0,1,1.6666666666666667,16666.666666666668
Hyundai Elite i20 Asta Option CVT BSIV,2019.0,720000.0,60000.0,Petrol,Individual,Automatic,First Owner,Hyundai,Elite i20 Asta Option CVT BSIV,0,6.0,0,10000.0,0,12.0,120000.0
Maruti Ritz VDi,2014.0,350000.0,60000.0,Diesel,Individual,Manual,First Owner,Maruti,Ritz VDi,0,11.0,1,5454.545454545455,0,5.833333333333333,31818.18181818182
Maruti Wagon R VXI BS IV,2016.0,400000.0,25000.0,Petrol,Individual,Manual,First Owner,Maruti,Wagon R VXI BS IV,0,9.0,0,2777.777777777778,0,16.0,44444.444444444445
Hyundai i20 Active 1.2 S,2017.0,570000.0,35000.0,Petrol,Individual,Manual,First Owner,Hyundai,i20 Active 1.2 S,0,8.0,0,4375.0,0,16.285714285714285,71250.0
Maruti Omni MPI STD BSIV,2015.0,130000.0,70000.0,Petrol,Individual,Manual,First Owner,Maruti,Omni MPI STD BSIV,0,10.0,0,7000.0,1,1.8571428571428572,13000.0
Maruti Alto 800 LXI,2016.0,210000.0,52000.0,Diesel,Individual,Manual,First Owner,Maruti,Alto 800 LXI,0,9.0,0,5777.777777777777,0,4.038461538461538,23333.333333333332
Hyundai Creta 1.4 E Plus,2018.0,800000.0,52000.0,Diesel,Individual,Manual,First Owner,Hyundai,Creta 1.4 E Plus,0,7.0,0,7428.571428571428,0,15.384615384615385,114285.71428571429
Honda Jazz 1.5 E i DTEC,2017.0,700000.0,39000.0,Diesel,Individual,Manual,First Owner,Honda,Jazz 1.5 E i DTEC,0,8.0,0,4875.0,0,17.94871794871795,87500.0
Tata Indica Vista Quadrajet VX,2011.0,200000.0,28689.0,Diesel,Individual,Manual,First Owner,Tata,Indica Vista Quadrajet VX,0,14.0,1,2049.214285714286,0,6.971313046812367,14285.714285714286
Tata Aria Pure LX 4x2,2014.0,495000.0,90000.0,Diesel,Individual,Manual,Second Owner,Tata,Aria Pure LX 4x2,0,11.0,1,8181.818181818182,1,5.5,45000.0
Ford Fiesta Classic 1.4 Duratorq CLXI,2014.0,325000.0,80322.0,Diesel,Individual,Manual,First Owner,Ford,Fiesta Classic 1.4 Duratorq CLXI,0,11.0,1,7302.0,1,4.0462139886955,29545.454545454544
Ford Freestyle Trend Petrol BSIV,2019.0,650000.0,8000.0,Petrol,Individual,Manual,First Owner,Ford,Freestyle Trend Petrol BSIV,0,6.0,0,1333.3333333333333,0,81.25,108333.33333333333
Mahindra Jeep MM 775 XDB,2000.0,155000.0,50000.0,Diesel,Individual,Manual,Second Owner,Mahindra,Jeep MM 775 XDB,0,25.0,1,2000.0,0,3.1,6200.0
Hyundai Grand i10 1.2 CRDi Magna,2015.0,350000.0,61658.0,Diesel,Dealer,Manual,First Owner,Hyundai,Grand i10 1.2 CRDi Magna,0,10.0,0,6165.8,1,5.676473450322748,35000.0
Maruti Zen Estilo LX BSIV,2010.0,90000.0,50000.0,Diesel,Individual,Manual,Third Owner,Maruti,Zen Estilo LX BSIV,0,15.0,1,3333.3333333333335,0,1.8,6000.0
Maruti Ertiga SHVS VDI,2016.0,600000.0,80000.0,Diesel,Individual,Manual,First Owner,Maruti,Ertiga SHVS VDI,0,9.0,0,8888.888888888889,1,7.5,66666.66666666667
Maruti Swift Dzire VDI,2010.0,400000.0,185000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,15.0,1,12333.333333333334,1,2.1621621621621623,26666.666666666668
Maruti Swift VDI BSIV,2014.0,370000.0,57000.0,Diesel,Individual,Manual,Second Owner,Maruti,Swift VDI BSIV,0,11.0,1,5181.818181818182,0,6.491228070175438,33636.36363636364
Honda City 1.5 GXI,2004.0,125000.0,120000.0,Petrol,Individual,Manual,Second Owner,Honda,City 1.5 GXI,0,21.0,1,5714.285714285715,1,1.0416666666666667,5952.380952380952
Honda CR-V Diesel 4WD,2018.0,1800000.0,26000.0,Diesel,Individual,Automatic,First Owner,Honda,CR-V Diesel 4WD,0,7.0,0,3714.285714285714,0,69.23076923076923,257142.85714285713
Hyundai Grand i10 1.2 Kappa Magna AT,2019.0,650000.0,60000.0,Petrol,Individual,Automatic,First Owner,Hyundai,Grand i10 1.2 Kappa Magna AT,0,6.0,0,10000.0,0,10.833333333333334,108333.33333333333
Maruti Ertiga BSIV VXI AT,2017.0,800000.0,30600.0,Petrol,Individual,Manual,First Owner,Maruti,Ertiga BSIV VXI AT,0,8.0,0,3825.0,0,26.143790849673202,100000.0
Volkswagen Polo 1.0 TSI Highline Plus,2020.0,802000.0,5000.0,Petrol,Individual,Manual,First Owner,Volkswagen,Polo 1.0 TSI Highline Plus,0,5.0,0,1000.0,0,160.4,160400.0
Audi A4 35 TDI Premium,2015.0,2300000.0,35000.0,Diesel,Individual,Automatic,Third Owner,Audi,A4 35 TDI Premium,1,10.0,0,3500.0,0,65.71428571428571,230000.0
Hyundai Xcent 1.1 CRDi SX,2016.0,430000.0,35000.0,Diesel,Individual,Manual,First Owner,Hyundai,Xcent 1.1 CRDi SX,0,9.0,0,3888.8888888888887,0,12.285714285714286,47777.77777777778
Hyundai Verna 1.6 SX VTVT,2017.0,650000.0,60000.0,Petrol,Individual,Manual,First Owner,Hyundai,Verna 1.6 SX VTVT,0,8.0,0,7500.0,0,10.833333333333334,81250.0
Maruti Swift Dzire VDI,2004.0,170000.0,120000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,21.0,1,5714.285714285715,1,1.4166666666666667,8095.238095238095
Skoda Superb Elegance 2.0 TDI CR AT,2011.0,450000.0,235000.0,Diesel,Individual,Automatic,First Owner,Skoda,Superb Elegance 2.0 TDI CR AT,0,14.0,1,16785.714285714286,1,1.9148936170212767,32142.85714285714
Maruti Alto 800 LXI,2013.0,250000.0,87000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto 800 LXI,0,12.0,1,7250.0,1,2.8735632183908044,20833.333333333332
Maruti Swift Dzire VDI,2014.0,550000.0,72000.0,Petrol,Individual,Manual,Second Owner,Maruti,Swift Dzire VDI,0,11.0,1,6545.454545454545,1,7.638888888888889,50000.0
Jaguar XF 3.0 Litre S Premium Luxury,2013.0,2000000.0,64000.0,Diesel,Individual,Automatic,Second Owner,Jaguar,XF 3.0 Litre S Premium Luxury,1,12.0,1,5333.333333333333,1,31.25,166666.66666666666
Maruti Zen Estilo VXI BSIII,2007.0,140000.0,100000.0,Petrol,Individual,Manual,Second Owner,Maruti,Zen Estilo VXI BSIII,0,18.0,1,5555.555555555556,1,1.4,7777.777777777777
Chevrolet Beat LT,2012.0,155000.0,12000.0,Petrol,Individual,Manual,First Owner,Chevrolet,Beat LT,0,13.0,1,923.0769230769231,0,12.916666666666666,11923.076923076924
Hyundai Accent Executive,2010.0,120000.0,67000.0,Petrol,Individual,Manual,Third Owner,Hyundai,Accent Executive,0,15.0,1,4466.666666666667,1,1.791044776119403,8000.0
Toyota Innova 2.5 E 8 STR,2012.0,287000.0,70000.0,Diesel,Individual,Manual,First Owner,Toyota,Innova 2.5 E 8 STR,0,13.0,1,5384.615384615385,1,4.1,22076.923076923078
Maruti Swift Dzire VDI,2016.0,675000.0,60000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,9.0,0,6666.666666666667,0,11.25,75000.0
Hyundai i10 Magna 1.2 iTech SE,2011.0,235000.0,74500.0,Petrol,Individual,Manual,Second Owner,Hyundai,i10 Magna 1.2 iTech SE,0,14.0,1,5321.428571428572,1,3.1543624161073827,16785.714285714286
Hyundai i20 1.4 CRDi Asta,2011.0,300000.0,118700.0,Diesel,Individual,Manual,Second Owner,Hyundai,i20 1.4 CRDi Asta,0,14.0,1,8478.57142857143,1,2.527379949452401,21428.571428571428
Nissan Micra XL CVT,2015.0,434999.0,40000.0,Petrol,Individual,Automatic,Second Owner,Nissan,Micra XL CVT,0,10.0,0,4000.0,0,10.874975,43499.9
Maruti Swift Dzire VDI,2004.0,225000.0,223660.0,Diesel,Individual,Automatic,Third Owner,Maruti,Swift Dzire VDI,0,21.0,1,10650.47619047619,1,1.0059912366985604,10714.285714285714
Hyundai Grand i10 Nios Sportz,2020.0,600000.0,5000.0,Petrol,Individual,Manual,First Owner,Hyundai,Grand i10 Nios Sportz,0,5.0,0,1000.0,0,120.0,120000.0
Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2016.0,470000.0,100000.0,Diesel,Individual,Manual,Second Owner,Chevrolet,Tavera Neo 3 LT 9 Seats BSIII,0,9.0,0,11111.111111111111,1,4.7,52222.22222222222
Maruti Swift Dzire VXi,2011.0,300000.0,100000.0,Petrol,Individual,Manual,Second Owner,Maruti,Swift Dzire VXi,0,14.0,1,7142.857142857143,1,3.0,21428.571428571428
Hyundai Grand i10 Nios AMT Magna,2020.0,640000.0,4000.0,Petrol,Individual,Automatic,First Owner,Hyundai,Grand i10 Nios AMT Magna,0,5.0,0,800.0,0,160.0,128000.0
Tata Indica DLS,2006.0,50000.0,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,Tata,Indica DLS,0,19.0,1,6315.789473684211,1,0.4166666666666667,2631.5789473684213
Maruti Swift Dzire VDI,2014.0,290000.0,29000.0,LPG,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,11.0,1,2636.3636363636365,0,10.0,26363.636363636364
Hyundai Verna 1.6 VTVT S,2015.0,600000.0,30000.0,Petrol,Individual,Manual,First Owner,Hyundai,Verna 1.6 VTVT S,0,10.0,0,3000.0,0,20.0,60000.0
Tata Manza Aqua Quadrajet BS IV,2012.0,190000.0,120000.0,Diesel,Individual,Manual,First Owner,Tata,Manza Aqua Quadrajet BS IV,0,13.0,1,9230.76923076923,1,1.5833333333333333,14615.384615384615
Hyundai i10 Era 1.1,2008.0,160000.0,110000.0,Petrol,Individual,Manual,Third Owner,Hyundai,i10 Era 1.1,0,17.0,1,6470.588235294118,1,1.4545454545454546,9411.764705882353
Maruti Alto K10 VXI,2017.0,325000.0,15000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto K10 VXI,0,8.0,0,1875.0,0,21.666666666666668,40625.0
Toyota Fortuner 2.8 2WD AT BSIV,2018.0,2800000.0,40000.0,Diesel,Individual,Manual,First Owner,Toyota,Fortuner 2.8 2WD AT BSIV,0,7.0,0,5714.285714285715,0,70.0,400000.0
Chevrolet Spark 1.0 LS,2011.0,125000.0,60000.0,Petrol,Individual,Manual,Third Owner,Chevrolet,Spark 1.0 LS,0,14.0,1,4285.714285714285,0,2.0833333333333335,8928.57142857143
Hyundai i10 Magna 1.1,2008.0,155000.0,60000.0,Petrol,Individual,Manual,Fourth & Above Owner,Hyundai,i10 Magna 1.1,0,17.0,1,3529.4117647058824,0,2.5833333333333335,9117.64705882353
Maruti Wagon R LX BSIII,2009.0,130000.0,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,Wagon R LX BSIII,0,16.0,1,4375.0,1,1.8571428571428572,8125.0
Maruti 800 AC,2002.0,80000.0,70000.0,Petrol,Individual,Manual,Second Owner,Maruti,800 AC,0,23.0,1,3043.478260869565,1,1.1428571428571428,3478.2608695652175
Toyota Etios Cross 1.4L GD,2015.0,500000.0,80000.0,Diesel,Individual,Manual,Second Owner,Toyota,Etios Cross 1.4L GD,0,10.0,0,8000.0,1,6.25,50000.0
Renault KWID RXT BSIV,2019.0,250000.0,27000.0,Diesel,Individual,Manual,First Owner,Renault,KWID RXT BSIV,0,6.0,0,4500.0,0,9.25925925925926,41666.666666666664
